prior_file,prior_row_id,org_id,source_url,note
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2020-H1-T0-5-C2,FLI,https://survivalandflourishing.fund/2020/h1/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2020-H1-T0-11-C2,FLI,https://survivalandflourishing.fund/2020/h1/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2020-H1-T0-24-C2,FLI,https://survivalandflourishing.fund/2020/h1/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2020-H2-T0-1-C2,FLI,https://survivalandflourishing.fund/2020/h2/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2020-H2-T0-16-C2,FLI,https://survivalandflourishing.fund/2020/h2/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2023-H1-T0-8-C1,CAIS,https://survivalandflourishing.fund/2023/h1/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2023-H2-T0-27-C1,CAISAF,https://survivalandflourishing.fund/2023/h2/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2023-H2-T0-27-C4,CAISAF,https://survivalandflourishing.fund/2023/h2/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2023-H2-T0-28-C1,CAIS,https://survivalandflourishing.fund/2023/h2/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2023-H2-T0-28-C3,CAIS,https://survivalandflourishing.fund/2023/h2/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2024-C9-20,CAISAF,https://survivalandflourishing.fund/2024/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2024-C9-21,CAIS,https://survivalandflourishing.fund/2024/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2024-C9-29,ENCODE,https://survivalandflourishing.fund/2024/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2024-C9-38,IAPS,https://survivalandflourishing.fund/2024/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2024-C9-72,AIPI,https://survivalandflourishing.fund/2024/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2025-C6-6,AIPI,https://survivalandflourishing.fund/2025/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2025-C6-17,CAIS,https://survivalandflourishing.fund/2025/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2025-C6-18,CAISAF,https://survivalandflourishing.fund/2025/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2025-C6-32,ENCODE,https://survivalandflourishing.fund/2025/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2025-C6-81,IAPS,https://survivalandflourishing.fund/2025/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/recommendations.csv,S-SFF-2025-C5-26,IAPS,https://survivalandflourishing.fund/2025/recommendations,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-205205488-202543149349305759-540,CAIS,https://projects.propublica.org/nonprofits/full_text/202543149349305759/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-205205488-202413129349304911-518,CAIS,https://projects.propublica.org/nonprofits/full_text/202413129349304911/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-205205488-202223199349318287-2610,FLI,https://projects.propublica.org/nonprofits/full_text/202223199349318287/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-205205488-202103199349327615-665,FLI,https://projects.propublica.org/nonprofits/full_text/202103199349327615/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-205205488-202003199349301770-651,FLI,https://projects.propublica.org/nonprofits/full_text/202003199349301770/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-232888152-202621329349306657-3987,CAIS,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-232888152-202511349349313096-3426,CAIS,https://projects.propublica.org/nonprofits/full_text/202511349349313096/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-237825575-202431429349301368-2229,CAIS,https://projects.propublica.org/nonprofits/full_text/202431429349301368/IRS990ScheduleI,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-461008520-202501349349105365-237,CAIS,https://projects.propublica.org/nonprofits/full_text/202501349349105365/IRS990PF,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-461008520-202441369349105564-27,CAIS,https://projects.propublica.org/nonprofits/full_text/202441369349105564/IRS990PF,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/grants.csv,G-461008520-202441369349105564-28,CAIS,https://projects.propublica.org/nonprofits/full_text/202441369349105564/IRS990PF,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/project_grants.csv,G-461008520-202641359349102829-238,IAPS,https://projects.propublica.org/nonprofits/full_text/202641359349102829/IRS990PF,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/project_grants.csv,G-461008520-202501349349105365-204,IAPS,https://projects.propublica.org/nonprofits/full_text/202501349349105365/IRS990PF,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/project_grants.csv,G-461008520-202501349349105365-206,IAPS,https://projects.propublica.org/nonprofits/full_text/202501349349105365/IRS990PF,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/project_grants.csv,G-461008520-202501349349105365-207,IAPS,https://projects.propublica.org/nonprofits/full_text/202501349349105365/IRS990PF,Previously covered evidence lead only; no new total or verdict assigned.
/home/pvjohnston/Projects/blog/calcs/advocacy-audit/research/disclosures.csv,D-ENCODE-EMPLOYEES,ENCODE,https://encodeai.org/donation/,Previously covered evidence lead only; no new total or verdict assigned.
